job_id,title,category,salary_id,currency,max_annual_salary,med_annual_salary,min_annual_salary
3884917165,Dealer Relationship Manager,Management,3537,USD,85000.0,80000.0,75000.0
3884917233,Corporate and Investor Access Vice President,Marketing,179,USD,145000.0,125000.0,105000.0
3884917416,Auto Glass Installation Technician,Engineering,170,USD,67038.4,59217.6,51396.8
3884917418,Auto Glass Installation Technician Trainee,Engineering,771,USD,68640.0,57200.0,45760.0
3884917496,Renewables Structural Project Engineer,Engineering,437,USD,95000.0,85000.0,75000.0
3884917608,Accounts Receivable Specialist - Law Firm,Consulting,562,USD,65000.0,62500.0,60000.0
3884917624,Customer Service and Order Entry Representative,Sales,395,USD,50000.0,46000.0,42000.0
3884917704,Software Development Engineer - ReactJS,Engineering,553,USD,115000.0,92500.0,70000.0
3884917966,Principal Data Scientist,Engineering,353,USD,239000.0,208000.0,177000.0
3884917967,Business Development Lead - eCOA,Sales,1227,USD,200000.0,165000.0,130000.0
3884918121,Director Western Region,Management,522,USD,116000.0,112000.0,108000.0
3884918304,Auto Glass Installation Technician Trainee,Engineering,366,USD,79976.0,67028.0,54080.0
3884918761,Team Leader- Data Strategy,Management,255,USD,193785.0,153797.5,113810.0
3884918928,"Sourcing and Procurement Specialist, Advisor",Consulting,503,USD,139100.0,115900.0,92700.0
3884919107,Auto Glass Installation Technician Trainee,Engineering,3551,USD,68640.0,63960.0,59280.0
3884919264,Supply Chain Analyst - Consumer Goods,Analysis,943,USD,54080.0,45760.0,37440.0
3884919395,"SVP, Chief Compliance Officer, SSGA",Management,318,USD,337500.0,281250.0,225000.0
3884919935,Director of Accounting,Management,281,USD,150000.0,140000.0,130000.0
3884920383,"Senior Product Manager, Roku Ad Exchange",Management,295,USD,357000.0,243000.0,129000.0
3884920465,PowerScale Administrator,Management,464,USD,120000.0,115000.0,110000.0
3884920769,Account Manager,Management,958,USD,300000.0,280000.0,260000.0
3884920782,Nurse Clinical/UKHC,Healthcare,1234,USD,81328.0,64844.0,48360.0
3884920971,Controller,Finance,2835,USD,200000.0,162500.0,125000.0
3884921264,Team Leader- Data Strategy,Management,490,USD,193785.0,153797.5,113810.0
3884921290,"Manager, Financial Crime Compliance",Management,1794,USD,130000.0,112500.0,95000.0
3884921825,"Partner (& Groups w/ Portable Business for Top BIGLAW Firm - Corporate, Litigation, Intellectual Property , Real Estate, Labor & Employment, Government Contracts, Healthcare, Trusts and Estates / Tax)",Marketing,663,USD,1500000.0,925000.0,350000.0
3884921927,Senior Project Manager - Fort Johnson,Management,1290,USD,130000.0,125000.0,120000.0
3884922053,Branch Office Administrator,Management,441,USD,49920.0,46800.0,43680.0
3884922128,Experienced Fuel Rod Design Engineer,Engineering,597,USD,122000.0,106000.0,90000.0
3884922535,Senior Field Application Scientist ,Engineering,284,USD,150000.0,135000.0,120000.0
3884922592,Nursing Care Technician/UKHC,Engineering,2778,USD,51625.6,42660.8,33696.0
3884922834,Technology Architect - Wireless Communications,Engineering,1511,USD,167999.0,148559.0,129119.0
3884923089,Team Leader- Data Strategy,Management,525,USD,193785.0,153797.5,113810.0
3884923183,Night Shift Production Manager,Management,282,USD,92000.0,89500.0,87000.0
3884923559,Child Life Specialist/UKHC,Consulting,408,USD,62587.2,51053.6,39520.0
3884923962,"Partner (& Groups w/ Portable Business for Top BIGLAW Firm - Corporate, Litigation, Intellectual Property , Real Estate, Labor & Employment, Government Contracts, Healthcare, Trusts and Estates / Tax)",Marketing,1531,USD,1500000.0,925000.0,350000.0
3884923979,Home Health Nurse,Healthcare,1267,USD,110000.0,102500.0,95000.0
3884923990,"Workday Recruiting, Talent, and Learning Consultant - Federal",Consulting,556,USD,163700.0,136400.0,109100.0
3884923991,Senior Consultant | Provider Strategy & Innovation - Provider Enterprise Solutions,Consulting,515,USD,142300.0,118600.0,94900.0
3884924066,Chief Marketing Officer,Management,884,USD,375000.0,350000.0,325000.0
3884924432,Registered Nurse,Healthcare,3618,USD,108160.0,100880.0,93600.0
3884924459,Physical Therapist/Shift-Based/UKHC,Healthcare,1015,USD,111634.0,87017.0,62400.0
3884925055,Senior Software Engineer - Wordpress,Engineering,711,USD,130000.0,120000.0,110000.0
3884925377,"Program Director, Cornerstone Program (Boulevard)",Management,645,USD,70000.0,67000.0,64000.0
3884925499,Powerpoint/Presentation Specialist,Consulting,367,USD,130000.0,115000.0,100000.0
3884925689,"Division Chief, Classification & Compensation (Administrator VI)",Management,724,USD,132041.0,105395.0,78749.0
3884926210,Nurse Clinical/UKHC,Healthcare,1103,USD,81328.0,64844.0,48360.0
3884926211,Accountant,Finance,459,USD,52104.0,42348.8,32593.6
3884926253,Business Development Manager,Management,1680,USD,150000.0,125000.0,100000.0
3884926330,Director of Administrative Operations.,Management,1874,USD,88300.0,79500.0,70700.0
3884926658,Senior Dotnet Developer,Engineering,391,USD,183040.0,179920.0,176800.0
3884926711,Design Director,Management,492,USD,65.0,62.5,60.0
3884926858,Assistant Controller,Finance,379,USD,150000.0,135000.0,120000.0
3884927191,"Deal Operations Manager, Q2C",Management,365,USD,130000.0,122500.0,115000.0
3884927526,"Workers Compensation Claims Examiner | West Hills, CA (Hybrid)",Human Resources,1073,USD,97000.0,83500.0,70000.0
3884927658,Director of Business Development and Marketing,Management,1282,USD,151800.0,123350.0,94900.0
3884927660,"IoT Hardware Field Test Engineer - Santa Clara, CA",Engineering,760,USD,118000.0,98000.0,78000.0
3884927665,"IoT Hardware Field Test Engineer - Modesto, CA ",Engineering,506,USD,118000.0,98000.0,78000.0
3884928017,Corporate Accountant - Unique Industry - West Omaha - HEMPHILL EXCLUSIVE!,Finance,826,USD,70000.0,62500.0,55000.0
3884928037,"Assistant Director, Cornerstone Program (Brooklyn Sites)",Management,998,USD,47000.0,45000.0,43000.0
3884928390,Tax Attorney,Legal,618,USD,245000.0,232500.0,220000.0
3884928646,Change Management Consultant,Consulting,2272,USD,156000.0,140400.0,124800.0
3884928659,Senior Accountant - HQ of Large Manufacturer Offering Continued Career Growth - HEMPHILL EXCLUSIVE!,Finance,1423,USD,86500.0,78250.0,70000.0
3884928788,"Partner (& Groups w/ Portable Business for Top BIGLAW Firm - Corporate, Litigation, Intellectual Property , Real Estate, Labor & Employment, Government Contracts, Healthcare, Trusts and Estates / Tax)",Marketing,1393,USD,1500000.0,925000.0,350000.0
3884928881,Electrical Hardware Engineer ,Engineering,1784,USD,95000.0,95000.0,95000.0
3884929200,"Director, Enterprise Project Management Office (PMO)",Management,371,USD,135000.0,125000.0,115000.0
3884929564,SENIOR PSYCHIATRIC TECHNICIAN,Engineering,1795,USD,94068.0,85704.0,77340.0
3884929674,UX Designer - Kohler Ventures,Arts and Design,551,USD,135140.0,113670.0,92200.0
3884929863,Client Finance Analyst I,Analysis,630,USD,76000.0,65500.0,55000.0
3884929973,Lead Accountant - West Omaha - $90 - $110k+,Finance,3229,USD,110000.0,100000.0,90000.0
3884930335,Grant Accountant,Finance,416,USD,65000.0,60000.0,55000.0
3884930446,Robotics Engineer,Engineering,1700,USD,145600.0,140400.0,135200.0
3884930686,Senior Accountant,Finance,3050,USD,115000.0,102500.0,90000.0
3884930730,"Senior Power Systems  Engineer, Generation Interconnection",Engineering,510,USD,150000.0,130000.0,110000.0
3884930741,Elementary School Teacher,Education,3435,USD,98500.0,83750.0,69000.0
3884931187,Field Service Technician (Access Controls & Security),Engineering,333,USD,65000.0,60000.0,55000.0
3884931298,Sales Representative,Sales,575,USD,180000.0,150000.0,120000.0
3884931344,Assistant Controller,Finance,546,USD,225000.0,187500.0,150000.0
3884931402,"Senior Specialist, Corporate Communications, Financial Technology",Consulting,741,USD,160200.0,128150.0,96100.0
3884931404,Branch Operations Manager - Lake City Branch,Management,1176,USD,99382.4,79018.4,58654.4
3884931432,OFFICE TECHNICIAN (TYPING),Engineering,586,USD,54216.0,48762.0,43308.0
3884931691,Energy Storage Independent Engineering Project Manager,Engineering,1354,USD,140000.0,115000.0,90000.0
3884931744,Resident District Manager,Management,619,USD,140000.0,135000.0,130000.0
3884931826,Senior Accounting Specialist - $50-65k Salary - Lincoln Manufacturing Business - HEMPHILL EXCLUSIVE!,Consulting,2309,USD,65000.0,57500.0,50000.0
3884932224,Sales Representative,Sales,1959,USD,180000.0,150000.0,120000.0
3884932397,Case Manager - Full-Time Exempt,Management,1161,USD,85000.0,47500.0,10000.0
3884932466,Human Resources Coordinator,Management,2487,USD,27.0,26.0,25.0
3884932641,"Senior Project Manager, Solar Independent Engineering",Engineering,1322,USD,155000.0,137500.0,120000.0
3884933055,Specimen Processor,Marketing,806,USD,41600.0,39520.0,37440.0
3884933410,Senior Electrical Engineer - Wind onshore/offshore,Engineering,1497,USD,135000.0,122500.0,110000.0
3884933425,"Senior Project Manager, Solar Independent Engineering",Engineering,791,USD,155000.0,137500.0,120000.0
3884933426,"Auditor / Lead Auditor – ISO 13485, MDSAP, MDR 2017/745",Finance,1047,USD,170000.0,130000.0,90000.0
3884933445,Product Manager,Management,960,USD,125000.0,107500.0,90000.0
3884933482,Power System Study Engineer,Engineering,451,USD,120000.0,95000.0,70000.0
3884933608,(US) Software Implementation Consultant - 12 Month Contract - Acute & Payer,Consulting,1144,USD,81120.0,76960.0,72800.0
3884933672,Faculty Group Practice Nurse Supervisor - Howard Beach**,Management,1158,USD,125000.0,109661.825,94323.65
3884933676,Facilities and Maintenance Coordinator,Management,1931,USD,60000.0,57500.0,55000.0
3884934211,Executive Business Consultant,Consulting,959,USD,257920.0,232960.0,208000.0
3884934254,Account Executive (Hire-Train-Deploy /Workforce Sales Experience),Management,762,USD,125000.0,117500.0,110000.0
3884934417,Senior Civil Engineer,Engineering,702,USD,197300.0,160300.0,123300.0
3884934463,(US) Sr. Solutions Analyst - TAM Customer Support,Analysis,695,USD,71000.0,67000.0,63000.0
3884934957,Regional Sales Manager,Management,975,USD,90000.0,80000.0,70000.0
3884935001,Senior Corporate Accountant,Finance,1863,USD,130000.0,110000.0,90000.0
3884935162,Senior Power System Study Engineer,Engineering,549,USD,180000.0,150000.0,120000.0
3884935194,"Associate Project Manager, Solar Independent Engineering",Engineering,1598,USD,120000.0,100000.0,80000.0
3884935214,Senior Strategist,Consulting,923,USD,100000.0,95000.0,90000.0
3884935240,Product Development Intern,Marketing,815,USD,41600.0,36400.0,31200.0
3884935367,Change Management Consultant,Consulting,2001,USD,156000.0,140400.0,124800.0
3884935544,Director of Food And Beverage,Management,842,USD,150400.0,123700.0,97000.0
3884936053,SAP S4 HANA Project Manager with IBP Resource,Management,804,USD,187200.0,176800.0,166400.0
3884936198,Business Manager (Kitchen) NF-04 Texas Roadhouse,Management,846,USD,62000.0,60000.0,58000.0
3884936882,Tax Manager,Management,650,USD,130000.0,120000.0,110000.0
3884937037,Corporate Accountant I or II - Financial Accounting & Analysis - West Omaha - HEMPHILL EXCLUSIVE!,Finance,594,USD,80000.0,69000.0,58000.0
3884937056,Medical Assistant - NYU Langone Ambulatory Care Garden City - Womens Health,Healthcare,544,USD,55616.08,54042.04,52468.0
3884937083,Fitness Facility Manager NF-03,Management,641,USD,45000.0,43750.0,42500.0
3884937111,Senior Accountant - West Omaha Headquarters - One of Nebraska’s Best Corporations - HEMPHILL EXCLUSIVE!,Management,514,USD,86000.0,79500.0,73000.0
3884937431,Digital Media Apprentice -  Entry Level,Marketing,1631,USD,40019.2,36441.6,32864.0
3884937461,Senior Tax Manager,Management,933,USD,182000.0,156000.0,130000.0
3884937565,Remote Insurance/Collections Specialist,Consulting,1150,USD,45760.0,40560.0,35360.0
3884938234,Business Development Executive,Management,1556,USD,200000.0,185000.0,170000.0
3884938350,Litigation Paralegal,Legal,1569,USD,75000.0,67500.0,60000.0
3884938614,Sr. Robotics Engineer ,Engineering,1969,USD,147680.0,141440.0,135200.0
3884939387,Special Education Specialist,Consulting,585,USD,92000.0,80500.0,69000.0
3884939421,Junior Sales Executive,Management,2724,USD,70000.0,65000.0,60000.0
3884939452,Compliance Analyst,Analysis,1608,USD,84125.0,67300.0,50475.0
3884939995,Vice President of Accounting & Finance - Early-Stage/PE-Owned Industrial Services,Marketing,2620,USD,200000.0,187500.0,175000.0
3884940126,Senior Accountant - HQ of Large Manufacturer Offering Continued Career Growth - HEMPHILL EXCLUSIVE!,Finance,838,USD,86500.0,78250.0,70000.0
3884940170,Project Controls Associate,Marketing,1333,USD,83491.2,66788.79999999999,50086.399999999994
3884940248,Finance and Admin Manager,Management,3303,USD,115000.0,100000.0,85000.0
3884940371,Senior Product Manager [74389],Management,880,USD,138320.0,131560.0,124800.0
3884940451,JUNIOR MANUAL QA ANALYST - CONTRACT - REMOTE - USC OR GC  NO C2C NO C2H,Analysis,1125,USD,62400.0,60320.0,58240.0
3884941283,Laboratory Director,Management,856,USD,105000.0,98500.0,92000.0
3884942293,Project Manager - Commercial Construction,Management,2746,USD,145000.0,132500.0,120000.0
3884943082,IT Systems Analyst Senior/Lead,Analysis,889,USD,124300.0,110150.0,96000.0
3884943518,Accounting Manager,Management,1040,USD,150000.0,125000.0,100000.0
3884945030,Customer Service Manager,Management,1020,USD,100000.0,85000.0,70000.0
3884945096,Billing Specialist I,Consulting,987,USD,43680.0,42640.0,41600.0
3884947180,Business Development Representative,Sales,1215,USD,60000.0,40000.0,20000.0
3884989864,"Amazon Sr. Security Engineer, Client Device Security",Engineering,1152,USD,247600.0,191800.0,136000.0
3884989870,Onsite Medical Representative,Sales,1195,USD,71000.0,55350.0,39700.0
3884989878,Strategic Pursuits Sales Leader,Sales,1623,USD,254500.0,195650.0,136800.0
3884989883,"Salesforce Administrator , NASCAR Salesforce Team",Management,853,USD,197800.0,149750.0,101700.0
3884989892,"Senior Sw Development Engineer, AWS SDK for Python",Engineering,807,USD,261500.0,198000.0,134500.0
3884989898,"Senior Software Engineer, AWS Kumo",Engineering,2350,USD,261500.0,198000.0,134500.0
3884989903,"Cloud Infrastructure Architect, ProServe Variable WWPS",Engineering,672,USD,204300.0,154700.0,105100.0
3884989909,"Sr Technical Program Manager, OpsTech Engineering",Engineering,1627,USD,231400.0,175200.0,119000.0
3884990764,Strategic Pursuits Sales Leader,Sales,1947,USD,262000.0,201400.0,140800.0
3884990773,"Sr. Manager, APO Business Desk",Management,805,USD,288200.0,221550.0,154900.0
3884990783,"Senior Learning Technology Manager, Training Delivery",Management,1115,USD,215100.0,162850.0,110600.0
3884990789,"Senior Learning Technology Manager, Practice",Management,1173,USD,215100.0,162850.0,110600.0
3884991615,"AWS Sr. Account Manager, Commercial Rapid Response",Management,1812,USD,212600.0,163450.0,114300.0
3884991626,"Sr Security Engineer, Ads Security",Engineering,1373,USD,247600.0,191800.0,136000.0
3884991627,"Product Sustaining EE, DCC Communities, Electrical Solutions Product Sustaining Team",Marketing,2147,USD,185000.0,139250.0,93500.0
3884991630,"Innovation and Design Engineer, Worldwide Design Engineering",Engineering,712,USD,157700.0,110200.0,62700.0
3884991642,"Program Manager, Expansions",Management,956,USD,142800.0,101050.0,59300.0
3884992250,"Senior Manager, Tech Business Development, Enterprise Transformation",Management,673,USD,288200.0,221550.0,154900.0
3884992254,"AWS Sr. Account Manager, Commercial",Management,1869,USD,212600.0,163450.0,114300.0
3884992257,"Senior Security Engineer, D&S Pentesting",Engineering,709,USD,247600.0,191800.0,136000.0
3884992261,"Applied Scientist, Alexa Sensitive Content Intelligence (ASCI)",Engineering,1860,USD,222200.0,179100.0,136000.0
3884992267,"Software Development Engineer, Spark Performance",Engineering,1644,USD,223600.0,169300.0,115000.0
3884992269,"Software Development Engineer, AWS Marketplace",Engineering,761,USD,223600.0,169300.0,115000.0
3884992276,"Senior Partner Solutions Architect, Financial Services",Engineering,1408,USD,239000.0,180950.0,122900.0
3884992277,"Industrial Design Engineer, NASC Engineering",Engineering,1970,USD,185000.0,132200.0,79400.0
3884992280,"Program Manager- Senior Reliability, Maintenance, and Engineering (RME) Planner, Global Planning Team",Engineering,1024,USD,142800.0,101050.0,59300.0
3884992282,"Sr. Manager Solutions Architecture - Generative AI, AWS Startups",Engineering,687,USD,312800.0,236800.0,160800.0
3884992302,"Principal Technical Program Manager, Alexa Daily Essentials",Management,1637,USD,275300.0,208450.0,141600.0
3884993199,"Sr. Software Development Engineer, WW Speed",Engineering,950,USD,261500.0,198000.0,134500.0
3884993201,"Area Manager II - Lancaster, NY",Management,1304,USD,100000.0,80700.0,61400.0
3884993202,"Senior Learning Technology Manager, LXD",Management,1460,USD,215100.0,162850.0,110600.0
3884993210,"Creative Director, Talent Services, Audio, Twitch, & Games",Management,1308,USD,249600.0,191900.0,134200.0
3884993214,Solutions Architect,Engineering,2405,USD,204300.0,154700.0,105100.0
3884993215,"Senior Software Dev Engineer, Ring",Engineering,1386,USD,261500.0,198000.0,134500.0
3884993218,"Senior Product Marketing Manager, Relay Product and Tech",Management,1023,USD,212600.0,163450.0,114300.0
3884994015,"Senior Technical Product Manager - ES, AWS Q",Management,896,USD,236800.0,179300.0,121800.0
3884994022,"Sr. Technical Program Manager, Mechatronics & Sustainable Packaging",Management,1993,USD,231400.0,175200.0,119000.0
3884994027,"Software Development Engineer, AWS Marketplace",Engineering,854,USD,223600.0,169300.0,115000.0
3884994032,"Sr. Software Development Engineer, Nucleo",Engineering,1525,USD,261500.0,198000.0,134500.0
3884994037,"Finance Manager - Finance Operations Accounting, Finance Operations - Accounting",Management,1738,USD,179500.0,130300.0,81100.0
3884994042,"Sr. Category/Product Manager, CPB",Management,1488,USD,206000.0,158350.0,110700.0
3884994043,"Intern - Economics, SCOT Lab Team",Administrative,2420,USD,200990.4,152141.59999999998,103292.79999999999
3884994049,"Sr. Privacy Industry Specialist, WW Ops Privacy",Consulting,1500,USD,229700.0,162600.0,95500.0
3884994063,"Specialist Solutions Architect, GenAI",Engineering,1836,USD,204300.0,154700.0,105100.0
3884994069,"Principal Product Manager, Technical, Alexa Routines",Management,787,USD,279900.0,211950.0,144000.0
3884995002,"Senior Manager, Tech Business Development, Enterprise Transformation",Management,1387,USD,288200.0,221550.0,154900.0
3884995003,"Systems Development Engineer, Maintenance Automation Platform",Engineering,767,USD,201200.0,152300.0,103400.0
3884995008,Software Development Engineer III,Engineering,2248,USD,261500.0,198000.0,134500.0
3884995012,"Operations Manager - Cohoes, NY",Management,1781,USD,150100.0,111450.0,72800.0
3884995013,"Sr. Privacy Industry Specialist , Amazon Delivery Privacy",Consulting,843,USD,229700.0,162600.0,95500.0
3884995016,"Technical Program Manager, Accessibility, Amazon Games",Management,1258,USD,231400.0,175200.0,119000.0
3884995028,"Sr. Manager, Business Intelligence , Community Operations",Management,2116,USD,265400.0,200950.0,136500.0
3884995035,"Principal Product Manager - Tech, Amazon Q Builder",Management,1244,USD,281800.0,213350.0,144900.0
3884995055,"Sr. Sustainability Specialist, ESG Reporting, WW Sustainability",Consulting,822,USD,207600.0,159600.0,111600.0
3884996001,"Data Scientist, PeopleInsight",Engineering,935,USD,212800.0,162200.0,111600.0
3884996008,"Area Manager II - Cohoes, NY",Management,1008,USD,100000.0,80700.0,61400.0
3884996010,"Enablement Specialist, Industry & Partner Solutions",Consulting,2929,USD,220200.0,169300.0,118400.0
3884996356,"Software Development Manager, Alexa Entertainment Discovery Team",Management,1016,USD,287700.0,217850.0,148000.0
3884998271,Technical Program Manager III,Management,1232,USD,231400.0,175200.0,119000.0
3885100591,Installation Technician,Engineering,3596,USD,66560.0,50960.0,35360.0
3885100615,School Age Assistant Teacher,Education,3599,USD,38022.4,34216.0,30409.6
3885100621,Panel Assembly Specialist,Consulting,3677,USD,58240.0,56160.0,54080.0
3885101643,"Engineer, Interior / Electrical Accessory Development - 2",Engineering,3702,USD,115000.0,107500.0,100000.0
3885101733,Production Worker / Packaging Operator (3rd Shift),Marketing,3709,USD,41600.0,38480.0,35360.0
3885101813,Residential Counselor,Education,3716,USD,35360.0,34320.0,33280.0
3885101964,Senior Accountant - Financial Reporting,Finance,3756,USD,110000.0,100000.0,90000.0
3885102336,Lead Cashier,Retail,3705,USD,53040.0,44720.0,36400.0
3885103169,LICENSED PRACTICAL NURSE LEVEL 1,Healthcare,3548,USD,54000.0,52000.0,50000.0
3885103541,Statistics Tutor,Education,3723,USD,41600.0,36400.0,31200.0
3885103668,Tax Accountant,Finance,3762,USD,95000.0,87500.0,80000.0
3885103676,Senior Accountant/Senior Financial Analyst,Analysis,3761,USD,140000.0,125000.0,110000.0
3885103686,Finance Manager,Management,3766,USD,156000.0,150800.0,145600.0
3885103822,Maintenance Electrician,Construction,3803,USD,72800.0,67600.0,62400.0
3885104022,Summer Day Camp Counselor,Education,3681,USD,38022.4,34216.0,30409.6
3885104027,Panel Assembly Specialist,Consulting,3671,USD,58240.0,56160.0,54080.0
3885104107,"Engineer, Body Controls ME",Engineering,3706,USD,115000.0,107500.0,100000.0
3885104130,Specialty Beauty Advisor - Lancome,Consulting,3704,USD,56160.0,46800.0,37440.0
3885104198,Brand Ambassador - Demonstrators and Product Promoters,Marketing,3708,USD,41600.0,39520.0,37440.0
3885105138,Teller/Customer Service (Spanish Bilingual) - 003,Support,3711,USD,40560.0,38480.0,36400.0
3885105381,Controller,Finance,3760,USD,180000.0,170000.0,160000.0
3885105386,Accounting Supervisor,Management,3765,USD,110000.0,60000.0,10000.0
3885105389,Maintenance Technician,Engineering,3755,USD,58240.0,57200.0,56160.0
3885105401,Payroll Tax Specialist,Consulting,3764,USD,90000.0,82500.0,75000.0
3885106025,Merchandise Manager,Management,3703,USD,62400.0,52000.0,41600.0
3885106329,Accounting Manager,Management,3753,USD,125000.0,117500.0,110000.0
3885106993,Manager of Blood Drive Event Planning - Savannah,Management,3834,USD,72000.0,68500.0,65000.0
3885107156,Senior Accountant / Accounting Manager,Management,3752,USD,130000.0,115000.0,100000.0
3885107841,Assistant Scientist,Engineering,3835,USD,56160.0,56160.0,56160.0
3885107850,Coordinator,Management,3828,USD,15000.0,12500.0,10000.0
3885107906,MRI Supervisor,Management,3874,USD,128500.0,107086.0,85672.0
3885107908,Accounts Payable Clerk,Administrative,3869,USD,54080.0,47840.0,41600.0
3885107953,"Tax Senior: Prominent New York CPA Firm: $90,000 to $125,000",Marketing,3911,USD,125000.0,110000.0,95000.0
3885107956,Cost Segregation Tax Consultant,Consulting,3909,USD,100000.0,85000.0,70000.0
3885107976,Elementary 5th Grade Teacher,Education,3929,USD,38500.0,36500.0,34500.0
3885107981,Clinical Manager,Management,3928,USD,74000.0,73500.0,73000.0
3885107990,Public Figure Protection / Executive Protection Team Lead,Management,3950,USD,85000.0,72500.0,60000.0
3885108690,Sales Director,Management,3829,USD,170000.0,160000.0,150000.0
3885108737,Associate Financial Advisor / Director of Wealth Management & Planning,Consulting,3866,USD,85000.0,75000.0,65000.0
3885108780,Software Engineer Intern,Engineering,3895,USD,52000.0,41600.0,31200.0
3885108833,Security Specialist,Consulting,3967,USD,85000.0,77500.0,70000.0
3885108852,Sales Support Engineer,Engineering,4022,USD,78000.0,65500.0,53000.0
3885108959,Payroll Clerk,Administrative,4054,USD,54080.0,49920.0,45760.0
3885108993,PK-8 PE/Health Teacher & Advisor,Consulting,4055,USD,118000.0,96500.0,75000.0
3885109624,Assistant General Manager,Management,3847,USD,75000.0,70000.0,65000.0
3885109719,Administrative Assistant,Administrative,3907,USD,82000.0,76000.0,70000.0
3885109741,Architectural Project Manager,Engineering,3927,USD,110000.0,95000.0,80000.0
3885109761,SDYS Program Manager,Management,3959,USD,73000.0,71500.0,70000.0
3885109767,Web Developer,Engineering,3981,USD,208000.0,130000.0,52000.0
3885109774,Security Specialist,Consulting,3988,USD,60000.0,55000.0,50000.0
3885109775,Credit Support Manager - Community Credit Union,Management,3993,USD,116946.0,97455.0,77964.0
3885109787,Labor And Employment Attorney,Legal,4026,USD,320000.0,270000.0,220000.0
3885109788,Controller,Finance,4016,USD,110000.0,100000.0,90000.0
3885109867,Trading Desk Tech Support Analyst,Analysis,4066,USD,95000.0,87500.0,80000.0
3885109872,Community Education Specialist,Consulting,4051,USD,41000.0,39000.0,37000.0
3885109880,Middle School Learning Specialist,Consulting,4048,USD,118000.0,96500.0,75000.0
3885110297,Manager of Blood Drive Event Planning - Lexington,Management,3833,USD,72000.0,68500.0,65000.0
3885110302,Entry Level Sales Representative,Sales,3827,USD,30000.0,24000.0,18000.0
3885110305,Part Time AR / Office Manager,Management,3814,USD,35000.0,30000.0,25000.0
3885110406,Accounting Manager,Management,3898,USD,90000.0,85000.0,80000.0
3885110412,Nursing Manager,Management,3905,USD,83000.0,81500.0,80000.0
3885110416,Controller,Finance,3903,USD,120000.0,115000.0,110000.0
3885110454,Lead Certified Medical Assistant,Healthcare,3940,USD,58240.0,54080.0,49920.0
3885110458,Project Manager,Management,3945,USD,68000.0,64000.0,60000.0
3885110481,Associate Attorney,Legal,3987,USD,125000.0,107500.0,90000.0
3885110483,Armed Residential Security Specialist,Consulting,3986,USD,80000.0,70000.0,60000.0
3885110737,Computer Numerical Control (CNC) Manager,Management,4092,USD,130000.0,120000.0,110000.0
3885111333,Insurance Agent,Insurance,3853,USD,90000.0,75000.0,60000.0
3885111356,Operations Manager,Management,3872,USD,45000.0,42500.0,40000.0
3885111361,Dental Office Manager,Management,3878,USD,90000.0,85000.0,80000.0
3885111428,Operations Manager,Management,3917,USD,85000.0,80000.0,75000.0
3885111450,Application Engineer,Engineering,3937,USD,110000.0,95000.0,80000.0
3885111456,Sales Marketing Manager,Management,3982,USD,60000.0,50000.0,40000.0
3885111492,Senior Accountant,Finance,4019,USD,110000.0,100000.0,90000.0
3885111542,VP of Mechanical Engineering,Engineering,25489,USD,285000.0,235000.0,185000.0
3885111653,Social Media Strategist & Account Manager,Consulting,4063,USD,75000.0,70000.0,65000.0
3885112125,Manager of Blood Collection Services - Raleigh!,Management,3842,USD,75000.0,70000.0,65000.0
3885112127,Manager of Blood Collection Services - Rock Hill!,Management,3822,USD,75000.0,70000.0,65000.0
3885112179,Director of Finance And Accounting,Management,3867,USD,225000.0,200000.0,175000.0
3885112187,Senior Manager/Director of Accounting Projects & M&A Integration ,Management,3870,USD,190000.0,170000.0,150000.0
3885112216,Executive Assistant,Management,3902,USD,72800.0,62400.0,52000.0
3885112234,Solar Consultant,Consulting,3926,USD,300000.0,175000.0,50000.0
3885112244,Business Analyst,Analysis,3943,USD,100000.0,90000.0,80000.0
3885112266,Director of Tax Resolution,Management,3966,USD,130000.0,115000.0,100000.0
3885112305,Chat support,Support,4028,USD,37440.0,35360.0,33280.0
3885112377,Technical Publications Coordinator,Management,4052,USD,95000.0,70000.0,45000.0
3885112385,Microsoft Dynamics Developer,Engineering,4075,USD,145000.0,132500.0,120000.0
3885113022,Payroll Specialist,Consulting,3826,USD,58240.0,55120.0,52000.0
3885113134,Restaurant Manager - The Robey (Wicker Park),Management,3906,USD,70000.0,67500.0,65000.0
3885113158,	Public Figure Protection / Executive Protection Team Lead,Management,3930,USD,70000.0,62500.0,55000.0
3885113172,Security Specialist,Consulting,3942,USD,65000.0,60000.0,55000.0
3885113182,District Loss Prevention Manager,Management,3996,USD,102700.0,91600.0,80500.0
3885113184,Licensed Electrician,Construction,3992,USD,104000.0,83200.0,62400.0
3885113222,Legal Secretary,Administrative,4029,USD,60000.0,55000.0,50000.0
3885114050,Copywriter,Writing and Editing,3876,USD,60000.0,50000.0,40000.0
3885114077,Director of Religious Exploration,Management,3879,USD,52000.0,47840.0,43680.0
3885114104,Research Technician III,Engineering,3899,USD,22.69,20.42,18.15
3885114111,Clinical Manager $15K sign-on bonus,Management,3910,USD,80000.0,77500.0,75000.0
3885114143,Personal Trainer,Training and Development,3953,USD,47500.0,45000.0,42500.0
3885114149,Assistant Director of Hotel Operations - The J Resort - 4/6/2024,Management,3944,USD,102000.0,85000.0,68000.0
3885114162,Security Specialist,Consulting,3964,USD,80000.0,70000.0,60000.0
